Player Health, Player Score, Companion Health, Companion Score, Companion Distance, Enemy Count
1454455587, 40, 0, 40, 0, 155.636, 10, False
1454455587, 40, 0, 40, 0, 160.9664, 10, False
1454455587, 40, 0, 40, 0, 168.4398, 10, False
1454455587, 40, 0, 40, 1, 174.7536, 10, False
1454455587, 40, 0, 40, 1, 180.1073, 10, False
1454455587, 40, 0, 40, 1, 183.5157, 10, False
1454455587, 40, 0, 40, 1, 184.7733, 10, False
1454455587, 40, 0, 40, 1, 183.4307, 10, False
1454455587, 40, 0, 40, 1, 181.6712, 10, False
1454455587, 40, 0, 40, 1, 180.5123, 10, False
1454455587, 40, 0, 40, 1, 180.4129, 10, False
1454455587, 40, 0, 40, 1, 181.9507, 10, False
1454455587, 40, 0, 40, 1, 184.8848, 10, False
1454455587, 40, 0, 40, 1, 187.0658, 10, False
1454455587, 40, 0, 40, 1, 185.3426, 10, False
1454455587, 40, 0, 40, 2, 182.0114, 10, False
1454455587, 40, 0, 40, 2, 178.4283, 10, False
1454455587, 40, 0, 40, 2, 174.8133, 10, False
1454455587, 40, 0, 40, 2, 171.2571, 10, False
1454455587, 40, 0, 40, 2, 168.1551, 10, False
1454455587, 40, 0, 40, 2, 163.8778, 10, False
1454455587, 40, 0, 29, 3, 158.0739, 10, True
1454455587, 40, 0, 14, 4, 152.7157, 10, True
1454455587, 40, 0, 14, 4, 149.6754, 10, False
1454455587, 40, 0, 14, 4, 149.516, 10, False
1454455587, 40, 0, 14, 4, 151.141, 10, False
1454455587, 40, 0, 14, 4, 147.1794, 10, False
1454455587, 40, 0, 14, 4, 143.6203, 10, False
1454455587, 40, 0, 14, 4, 143.2739, 10, False
1454455587, 40, 0, 14, 4, 143.3385, 10, False
1454455587, 40, 0, 14, 4, 143.3352, 10, False
1454455587, 40, 0, 14, 4, 143.0327, 10, False
1454455587, 40, 0, 14, 4, 141.37, 10, False
1454455587, 40, 0, 14, 4, 138.4139, 10, False
1454455587, 40, 0, 14, 4, 134.2012, 10, False
1454455587, 40, 0, 14, 4, 130.7768, 10, False
1454455587, 40, 0, 14, 4, 129.1939, 10, False
1454455587, 40, 0, 14, 4, 128.8723, 10, False
1454455587, 40, 0, 14, 4, 128.7216, 10, False
1454455587, 40, 0, 14, 4, 127.7897, 10, False
1454455587, 40, 0, 14, 4, 125.5483, 10, False
1454455587, 40, 0, 14, 4, 122.1316, 10, False
1454455587, 40, 0, 14, 4, 119.1861, 10, False
1454455587, 40, 0, 14, 4, 117.9566, 10, False
1454455587, 40, 0, 14, 4, 118.5167, 10, False
1454455587, 40, 0, 14, 4, 120.2708, 10, False
1454455587, 40, 0, 14, 4, 122.5278, 10, False
1454455587, 40, 0, 14, 4, 125.1778, 10, False
1454455587, 40, 0, 14, 4, 127.3615, 10, False
1454455587, 40, 0, 14, 4, 127.1099, 10, False
1454455587, 40, 0, 14, 4, 127.2707, 10, False
1454455587, 40, 0, 14, 4, 123.8644, 10, False
1454455587, 40, 0, 14, 4, 123.0548, 10, False
1454455587, 40, 0, 14, 4, 125.6394, 10, False
1454455587, 40, 0, 14, 4, 126.0618, 10, False
1454455587, 40, 0, 14, 4, 125.7042, 10, False
1454455587, 40, 0, 14, 4, 124.4889, 10, False
1454455587, 40, 0, 14, 4, 124.3275, 10, False
1454455587, 40, 0, 14, 4, 125.1735, 10, False
1454455587, 40, 0, 14, 4, 124.665, 10, False
1454455587, 40, 0, 14, 4, 123.5612, 10, False
1454455587, 40, 0, 14, 4, 120.9748, 10, False
1454455587, 40, 0, 14, 4, 122.7068, 10, False
1454455587, 40, 0, 14, 4, 123.723, 10, False
1454455587, 40, 0, 14, 4, 124.7772, 10, False
1454455587, 40, 0, 14, 4, 124.7432, 10, False
1454455587, 40, 0, 14, 4, 125.2064, 10, False
1454455587, 40, 0, 14, 4, 125.0055, 10, False
1454455587, 40, 0, 14, 4, 124.9287, 10, False
1454455587, 40, 0, 14, 4, 124.9545, 10, False
1454455587, 40, 0, 14, 4, 124.8979, 10, False
1454455587, 40, 0, 14, 4, 124.9156, 10, False
1454455587, 40, 0, 14, 4, 124.6529, 10, False
1454455587, 40, 0, 14, 4, 121.2393, 10, False
1454455587, 40, 0, 14, 4, 120.6555, 10, False
1454455587, 40, 0, 14, 4, 121.8134, 10, False
1454455587, 40, 0, 40, 0, 121.1008, 10, False
1454455587, 40, 0, 40, 0, 123.3313, 10, False
1454455587, 40, 0, 40, 0, 126.5026, 10, False
1454455587, 40, 0, 40, 0, 128.1213, 10, False
1454455587, 40, 0, 40, 0, 129.1369, 10, False
1454455587, 40, 0, 40, 0, 131.1429, 10, False
1454455587, 40, 0, 40, 0, 132.0561, 10, False
1454455587, 40, 0, 40, 0, 131.6839, 10, False
1454455587, 40, 0, 40, 0, 130.2776, 10, False
1454455587, 40, 0, 40, 0, 132.7098, 10, False
1454455587, 40, 0, 40, 0, 136.7228, 10, False
1454455587, 40, 0, 40, 0, 140.9083, 10, False
1454455587, 40, 0, 40, 0, 145.4133, 10, False
1454455587, 40, 0, 40, 0, 150.5419, 10, False
1454455587, 40, 0, 40, 0, 155.636, 10, False
1454455587, 40, 0, 40, 0, 160.9664, 10, False
1454455587, 40, 0, 40, 0, 168.4398, 10, False
1454455587, 40, 0, 40, 1, 174.7536, 10, False
1454455587, 40, 0, 40, 1, 180.1073, 10, False
1454455587, 40, 0, 40, 1, 183.5157, 10, False
1454455587, 40, 0, 40, 1, 184.7733, 10, False
1454455587, 40, 0, 40, 1, 183.4307, 10, False
1454455587, 40, 0, 40, 1, 181.6712, 10, False
1454455587, 40, 0, 40, 1, 180.5123, 10, False
1454455587, 40, 0, 40, 1, 180.4129, 10, False
1454455587, 40, 0, 40, 1, 181.9507, 10, False
1454455587, 40, 0, 40, 1, 184.8848, 10, False
1454455587, 40, 0, 40, 1, 187.0658, 10, False
1454455587, 40, 0, 40, 1, 185.3426, 10, False
1454455587, 40, 0, 40, 2, 182.0114, 10, False
1454455587, 40, 0, 40, 2, 178.4283, 10, False
1454455587, 40, 0, 40, 2, 174.8133, 10, False
1454455587, 40, 0, 40, 2, 171.2571, 10, False
1454455587, 40, 0, 40, 2, 168.1551, 10, False
1454455587, 40, 0, 40, 2, 163.8778, 10, False
1454455587, 40, 0, 29, 3, 158.0739, 10, True
1454455587, 40, 0, 14, 4, 152.7157, 10, True
1454455587, 40, 0, 14, 4, 149.6754, 10, False
1454455587, 40, 0, 14, 4, 149.516, 10, False
1454455587, 40, 0, 14, 4, 151.141, 10, False
1454455587, 40, 0, 14, 4, 147.1794, 10, False
1454455587, 40, 0, 14, 4, 143.6203, 10, False
1454455587, 40, 0, 14, 4, 143.2739, 10, False
1454455587, 40, 0, 14, 4, 143.3385, 10, False
1454455587, 40, 0, 14, 4, 143.3352, 10, False
1454455587, 40, 0, 14, 4, 143.0327, 10, False
1454455587, 40, 0, 14, 4, 141.37, 10, False
1454455587, 40, 0, 14, 4, 138.4139, 10, False
1454455587, 40, 0, 14, 4, 134.2012, 10, False
1454455587, 40, 0, 14, 4, 130.7768, 10, False
1454455587, 40, 0, 14, 4, 129.1939, 10, False
1454455587, 40, 0, 14, 4, 128.8723, 10, False
1454455587, 40, 0, 14, 4, 128.7216, 10, False
1454455587, 40, 0, 14, 4, 127.7897, 10, False
1454455587, 40, 0, 14, 4, 125.5483, 10, False
1454455587, 40, 0, 14, 4, 122.1316, 10, False
1454455587, 40, 0, 14, 4, 119.1861, 10, False
1454455587, 40, 0, 14, 4, 117.9566, 10, False
1454455587, 40, 0, 14, 4, 118.5167, 10, False
1454455587, 40, 0, 14, 4, 120.2708, 10, False
1454455587, 40, 0, 14, 4, 122.5278, 10, False
1454455587, 40, 0, 14, 4, 125.1778, 10, False
1454455587, 40, 0, 14, 4, 127.3615, 10, False
1454455587, 40, 0, 14, 4, 127.1099, 10, False
1454455587, 40, 0, 14, 4, 127.2707, 10, False
1454455587, 40, 0, 14, 4, 123.8644, 10, False
1454455587, 40, 0, 14, 4, 123.0548, 10, False
1454455587, 40, 0, 14, 4, 125.6394, 10, False
1454455587, 40, 0, 14, 4, 126.0618, 10, False
1454455587, 40, 0, 14, 4, 125.7042, 10, False
1454455587, 40, 0, 14, 4, 124.4889, 10, False
1454455587, 40, 0, 14, 4, 124.3275, 10, False
1454455587, 40, 0, 14, 4, 125.1735, 10, False
1454455587, 40, 0, 14, 4, 124.665, 10, False
1454455587, 40, 0, 14, 4, 123.5612, 10, False
1454455587, 40, 0, 14, 4, 120.9748, 10, False
1454455587, 40, 0, 14, 4, 122.7068, 10, False
1454455587, 40, 0, 14, 4, 123.723, 10, False
1454455587, 40, 0, 14, 4, 124.7772, 10, False
1454455587, 40, 0, 14, 4, 124.7432, 10, False
1454455587, 40, 0, 14, 4, 125.2064, 10, False
1454455587, 40, 0, 14, 4, 125.0055, 10, False
1454455587, 40, 0, 14, 4, 124.9287, 10, False
1454455587, 40, 0, 14, 4, 124.9545, 10, False
1454455587, 40, 0, 14, 4, 124.8979, 10, False
1454455587, 40, 0, 14, 4, 124.9156, 10, False
1454455587, 40, 0, 14, 4, 124.6529, 10, False
1454455587, 40, 0, 14, 4, 121.2393, 10, False
1454455587, 40, 0, 14, 4, 120.6555, 10, False
1454455587, 40, 0, 14, 4, 121.8134, 10, False
1454455587, 40, 0, 14, 4, 121.5769, 10, False
1454455587, 40, 0, 14, 4, 121.5713, 10, False
1454455587, 40, 0, 14, 4, 121.5536, 10, False
1454455587, 40, 0, 14, 4, 120.9673, 10, False
1454455587, 40, 0, 14, 4, 122.8128, 10, False
1454455587, 40, 0, 14, 4, 123.7783, 10, False
1454455587, 40, 0, 14, 4, 124.8887, 10, False
1454455587, 40, 0, 14, 4, 125.281, 10, False
1454455587, 40, 0, 14, 4, 126.3025, 10, False
1454455587, 40, 0, 14, 4, 128.4034, 10, False
1454455587, 40, 0, 14, 4, 132.3308, 10, False
1454455587, 40, 0, 14, 4, 132.5835, 10, False
1454455587, 40, 0, 14, 4, 132.5872, 10, False
1454455587, 40, 0, 14, 4, 132.6094, 10, False
1454455587, 40, 0, 14, 4, 132.0355, 10, False
1454455587, 40, 0, 14, 4, 129.6093, 10, False
1454455587, 40, 0, 14, 4, 131.6705, 10, False
1454455587, 40, 0, 14, 4, 131.902, 10, False
1454455587, 40, 0, 14, 4, 131.855, 10, False
1454455587, 40, 0, 14, 4, 131.8824, 10, False
1454455587, 40, 0, 14, 4, 130.1864, 10, False
1454455587, 40, 0, 14, 4, 131.4195, 10, False
1454455587, 40, 0, 14, 4, 131.9976, 10, False
1454455587, 40, 0, 14, 4, 132.0614, 10, False
1454455587, 40, 0, 14, 4, 132.1101, 10, False
1454455587, 40, 0, 14, 4, 131.2442, 10, False
1454455587, 40, 0, 14, 4, 132.4943, 10, False
1454455587, 40, 0, 14, 4, 132.9311, 10, False
1454455587, 40, 0, 14, 4, 132.6679, 10, False
1454455587, 40, 0, 14, 4, 132.6454, 10, False
1454492761, 40, 0, 40, 0, 37.40651, 10, False
1454492761, 40, 0, 40, 0, 39.84864, 10, False
1454492761, 40, 0, 40, 0, 43.73685, 10, False
1454492761, 40, 0, 40, 0, 48.2359, 10, False
1454492761, 40, 0, 40, 0, 52.37727, 10, False
1454492761, 40, 0, 40, 0, 58.68181, 10, False
1454492761, 40, 0, 40, 0, 66.53998, 10, False
1454492761, 40, 0, 40, 0, 74.67738, 10, False
1454492761, 40, 0, 40, 0, 82.97291, 10, False
1454492761, 40, 0, 40, 0, 92.12848, 10, False
1454492761, 40, 0, 40, 0, 100.8891, 10, False
1454492761, 40, 0, 40, 0, 109.2351, 10, False
1454492761, 40, 0, 40, 0, 115.3418, 10, False
1454492761, 40, 0, 40, 0, 118.0853, 10, False
1454492761, 40, 0, 40, 0, 119.2608, 10, False
1454492761, 40, 0, 40, 0, 121.5261, 10, False
1454492761, 40, 0, 40, 0, 123.8696, 10, False
1454492761, 40, 0, 40, 0, 126.037, 10, False
1454492761, 40, 0, 40, 0, 126.8072, 10, False
1454492761, 40, 0, 40, 0, 127.4726, 10, False
1454492761, 40, 0, 40, 0, 130.2904, 10, False
1454492761, 40, 0, 40, 0, 135.5011, 10, False
1454492761, 40, 0, 40, 0, 142.3027, 10, False
1454492761, 40, 0, 40, 0, 149.1124, 10, False
1454492761, 40, 0, 40, 0, 156.7229, 10, False
1454492761, 40, 0, 40, 0, 162.108, 10, False
1454492761, 40, 0, 40, 0, 166.9546, 10, False
1454492761, 40, 0, 40, 0, 173.4059, 10, False
1454492761, 40, 0, 40, 0, 177.1293, 10, False
1454492761, 40, 0, 40, 0, 177.0052, 10, False
1454492761, 40, 0, 40, 0, 37.40651, 10, False
1454492761, 40, 0, 40, 0, 39.84864, 10, False
1454492761, 40, 0, 40, 0, 43.73685, 10, False
1454492761, 40, 0, 40, 0, 48.2359, 10, False
1454492761, 40, 0, 40, 0, 52.37727, 10, False
1454492761, 40, 0, 40, 0, 58.68181, 10, False
1454492761, 40, 0, 40, 0, 66.53998, 10, False
1454492761, 40, 0, 40, 0, 74.67738, 10, False
1454492761, 40, 0, 40, 0, 82.97291, 10, False
1454492761, 40, 0, 40, 0, 92.12848, 10, False
1454492761, 40, 0, 40, 0, 100.8891, 10, False
1454492761, 40, 0, 40, 0, 109.2351, 10, False
1454492761, 40, 0, 40, 0, 115.3418, 10, False
1454492761, 40, 0, 40, 0, 118.0853, 10, False
1454492761, 40, 0, 40, 0, 119.2608, 10, False
1454492761, 40, 0, 40, 0, 121.5261, 10, False
1454492761, 40, 0, 40, 0, 123.8696, 10, False
1454492761, 40, 0, 40, 0, 126.037, 10, False
1454492761, 40, 0, 40, 0, 126.8072, 10, False
1454492761, 40, 0, 40, 0, 127.4726, 10, False
1454492761, 40, 0, 40, 0, 130.2904, 10, False
1454492761, 40, 0, 40, 0, 135.5011, 10, False
1454492761, 40, 0, 40, 0, 142.3027, 10, False
1454492761, 40, 0, 40, 0, 149.1124, 10, False
1454492761, 40, 0, 40, 0, 156.7229, 10, False
1454492761, 40, 0, 40, 0, 162.108, 10, False
1454492761, 40, 0, 40, 0, 166.9546, 10, False
1454492761, 40, 0, 40, 0, 173.4059, 10, False
1454492761, 40, 0, 40, 0, 177.1293, 10, False
1454492761, 40, 0, 40, 0, 177.0052, 10, False
1454492761, 40, 0, 40, 0, 175.4839, 10, False
1454492761, 40, 0, 40, 0, 175.1132, 10, False
1454492761, 40, 0, 40, 0, 172.7458, 10, False
1454492761, 40, 0, 40, 0, 165.7383, 10, False
1454492761, 40, 0, 40, 0, 161.039, 10, False
1454492761, 40, 0, 40, 0, 156.6744, 10, False
1454492761, 40, 0, 40, 0, 154.6805, 10, False
1454492761, 40, 0, 40, 0, 155.2768, 10, False
1454492761, 40, 0, 40, 0, 155.5916, 10, False
1454492761, 40, 0, 40, 1, 155.3226, 10, False
1454492761, 40, 0, 40, 1, 154.1654, 10, False
1454492761, 40, 0, 40, 1, 152.8264, 10, False
1454492761, 40, 0, 40, 1, 150.7954, 10, False
1454492761, 40, 0, 40, 1, 146.9452, 10, False
1454492761, 40, 0, 40, 1, 141.7511, 10, False
1454492761, 40, 0, 40, 1, 136.7988, 10, False
1454492761, 40, 0, 40, 1, 132.0374, 10, False
1454492761, 40, 0, 40, 1, 127.0472, 10, False
1454492761, 40, 0, 40, 1, 122.1066, 10, False
1454492761, 40, 0, 40, 1, 117.677, 10, False
1454492761, 40, 0, 21, 1, 113.9439, 10, True
1454492761, 40, 0, 12, 2, 109.8417, 10, True
1454492761, 40, 0, 12, 2, 105.4695, 10, False
1454492761, 40, 0, 12, 2, 101.6283, 10, False
1454492761, 40, 0, 12, 2, 98.39385, 10, False
1454492761, 40, 0, 12, 2, 96.00648, 10, False
1454492761, 40, 0, 12, 2, 95.90242, 10, False
1454492761, 40, 0, 12, 2, 97.23482, 10, False
1454492761, 40, 0, 12, 2, 98.59978, 10, False
1454492761, 40, 0, 12, 2, 98.30286, 10, False
1454493176, 40, 0, 40, 0, 139.7682, 10, False
1454493176, 40, 0, 40, 0, 138.8848, 10, False
1454493176, 40, 0, 40, 0, 135.9062, 10, False
1454493176, 40, 0, 40, 0, 130.6875, 10, False
1454493176, 40, 0, 40, 0, 125.3297, 10, False
1454493176, 40, 0, 40, 0, 119.4491, 10, False
1454493176, 40, 0, 40, 0, 114.1531, 10, False
1454493176, 40, 0, 40, 0, 107.5779, 10, False
1454493176, 40, 0, 40, 0, 102.859, 10, False
1454493176, 40, 0, 40, 0, 99.73479, 10, False
1454493176, 40, 0, 40, 0, 97.66502, 10, False
1454493176, 40, 0, 40, 0, 96.31597, 10, False
1454493176, 40, 0, 40, 0, 96.62034, 10, False
1454493176, 40, 0, 40, 1, 97.18639, 10, False
1454493176, 40, 0, 40, 1, 96.95849, 10, False
1454493176, 40, 0, 40, 1, 97.27014, 10, False
1454493176, 40, 0, 40, 1, 97.85512, 10, False
1454493176, 40, 0, 40, 1, 99.11864, 10, False
1454493176, 40, 0, 40, 1, 100.5655, 10, False
1454493176, 40, 0, 40, 1, 101.5584, 10, False
1454493176, 40, 0, 40, 1, 101.7154, 10, False
1454493176, 40, 0, 40, 1, 101.183, 10, False
1454493176, 40, 0, 28, 1, 99.51437, 10, True
1454493176, 40, 0, 28, 1, 97.43102, 10, False
1454493176, 40, 0, 28, 1, 95.43458, 10, False
1454493176, 40, 0, 28, 1, 93.40305, 10, False
1454493176, 40, 0, 28, 1, 92.03351, 10, False
1454493176, 40, 0, 28, 1, 91.94284, 10, False
1454493176, 40, 0, 28, 1, 91.74123, 10, False
1454493176, 40, 0, 28, 1, 91.81487, 10, False
1454493258, 40, 0, 40, 0, 94.71714, 10, False
1454493258, 40, 0, 40, 0, 93.25002, 10, False
1454493258, 40, 0, 40, 0, 91.78033, 10, False
1454493258, 40, 0, 40, 0, 90.37063, 10, False
1454493258, 40, 0, 40, 0, 88.89359, 10, False
1454493258, 40, 0, 40, 0, 87.3306, 10, False
1454493258, 40, 0, 40, 0, 87.15614, 10, False
1454493258, 40, 0, 40, 0, 87.91401, 10, False
1454493258, 40, 0, 40, 0, 89.25396, 10, False
1454493258, 40, 0, 40, 0, 90.82265, 10, False
1454493258, 40, 0, 40, 0, 93.06458, 10, False
1454493258, 40, 0, 40, 0, 96.18344, 10, False
1454493258, 40, 0, 40, 0, 98.81358, 10, False
1454493258, 40, 0, 40, 0, 101.0052, 10, False
1454493258, 40, 0, 40, 0, 103.487, 10, False
1454493258, 40, 0, 40, 0, 106.1746, 10, False
1454493258, 40, 0, 40, 0, 109.8063, 10, False
1454493258, 40, 0, 40, 0, 114.9407, 10, False
1454493258, 40, 0, 40, 0, 119.5228, 10, False
1454493258, 40, 0, 40, 0, 123.1806, 10, False
1454493258, 40, 0, 40, 0, 126.3681, 10, False
1454493258, 40, 0, 40, 0, 129.5434, 10, False
1454493258, 40, 0, 40, 0, 132.891, 10, False
1454493258, 40, 0, 40, 0, 137.9955, 10, False
1454493258, 40, 0, 40, 0, 145.4878, 10, False
1454493258, 40, 0, 40, 0, 148.5354, 10, False
1454493258, 40, 0, 40, 0, 143.9168, 10, False
1454493258, 40, 0, 40, 0, 141.3351, 10, False
1454493258, 40, 0, 40, 1, 141.2702, 10, False
1454493258, 40, 0, 40, 1, 141.7033, 10, False
1454493766, 40, 0, 40, 0, 46.13105, 10, False
1454493766, 40, 0, 40, 0, 47.20713, 10, False
1454493766, 40, 0, 40, 0, 47.45984, 10, False
1454493766, 40, 0, 40, 0, 47.67324, 10, False
1454493766, 40, 0, 40, 0, 47.53491, 10, False
1454493766, 40, 0, 40, 0, 48.7436, 10, False
1454493766, 40, 1, 40, 0, 51.15301, 9, False
1454493766, 40, 1, 40, 0, 54.7927, 9, False
1454493766, 40, 1, 40, 0, 58.56047, 9, False
1454493766, 40, 1, 40, 0, 60.01429, 9, False
1454493766, 40, 1, 40, 0, 59.04611, 9, False
1454493766, 40, 1, 40, 0, 58.43305, 9, False
1454493766, 40, 2, 40, 0, 58.64075, 8, False
1454493766, 40, 5, 40, 0, 60.15976, 5, False
1454493766, 40, 6, 40, 0, 63.85044, 4, False
1454493766, 45, 7, 45, 0, 68.47861, 13, True
1454493766, 45, 8, 45, 0, 74.04226, 12, False
1454493766, 40, 10, 45, 0, 82.1461, 10, False
1454493766, 7, 11, 45, 0, 90.84184, 9, False
1454493766, 7, 12, 45, 0, 93.7433, 8, False
1454493766, 7, 13, 45, 0, 94.03976, 7, False
1454493766, 7, 13, 45, 0, 91.87362, 7, False
1454493766, 7, 15, 45, 0, 87.13421, 5, False
1454493766, 7, 15, 45, 0, 81.82632, 5, False
1454493766, 7, 15, 45, 0, 75.14397, 5, False
1454493766, 12, 17, 50, 0, 68.5505, 13, True
1454493766, 12, 17, 50, 0, 62.25618, 13, False
1454493766, 12, 18, 50, 0, 58.08029, 12, False
1454493766, 12, 21, 50, 0, 56.44001, 9, False
1454493766, 12, 23, 50, 0, 55.49195, 7, False
1454493766, 40, 0, 40, 0, 46.13105, 10, False
1454493766, 40, 0, 40, 0, 47.20713, 10, False
1454493766, 40, 0, 40, 0, 47.45984, 10, False
1454493766, 40, 0, 40, 0, 47.67324, 10, False
1454493766, 40, 0, 40, 0, 47.53491, 10, False
1454493766, 40, 0, 40, 0, 48.7436, 10, False
1454493766, 40, 1, 40, 0, 51.15301, 9, False
1454493766, 40, 1, 40, 0, 54.7927, 9, False
1454493766, 40, 1, 40, 0, 58.56047, 9, False
1454493766, 40, 1, 40, 0, 60.01429, 9, False
1454493766, 40, 1, 40, 0, 59.04611, 9, False
1454493766, 40, 1, 40, 0, 58.43305, 9, False
1454493766, 40, 2, 40, 0, 58.64075, 8, False
1454493766, 40, 5, 40, 0, 60.15976, 5, False
1454493766, 40, 6, 40, 0, 63.85044, 4, False
1454493766, 45, 7, 45, 0, 68.47861, 13, True
1454493766, 45, 8, 45, 0, 74.04226, 12, False
1454493766, 40, 10, 45, 0, 82.1461, 10, False
1454493766, 7, 11, 45, 0, 90.84184, 9, False
1454493766, 7, 12, 45, 0, 93.7433, 8, False
1454493766, 7, 13, 45, 0, 94.03976, 7, False
1454493766, 7, 13, 45, 0, 91.87362, 7, False
1454493766, 7, 15, 45, 0, 87.13421, 5, False
1454493766, 7, 15, 45, 0, 81.82632, 5, False
1454493766, 7, 15, 45, 0, 75.14397, 5, False
1454493766, 12, 17, 50, 0, 68.5505, 13, True
1454493766, 12, 17, 50, 0, 62.25618, 13, False
1454493766, 12, 18, 50, 0, 58.08029, 12, False
1454493766, 12, 21, 50, 0, 56.44001, 9, False
1454493766, 12, 23, 50, 0, 55.49195, 7, False
1454493766, 17, 27, 55, 0, 54.85212, 13, True
1454493766, 17, 27, 55, 0, 53.06868, 13, False
1454493766, 17, 36, 55, 0, 50.277, 4, False
1454493766, 17, 36, 55, 0, 47.85075, 4, False
1454493766, 17, 36, 55, 0, 44.46059, 4, False
1454493766, 17, 36, 55, 0, 39.70846, 4, False
1454493766, 17, 36, 55, 0, 34.79488, 4, False
1454493766, 22, 38, 60, 0, 29.96705, 12, True
1454493766, 22, 40, 60, 0, 25.82325, 10, False
1454493766, 27, 48, 65, 0, 22.1042, 12, True
1454493766, 27, 48, 65, 0, 19.66157, 12, False
1454493766, 27, 56, 65, 0, 17.72018, 4, False
1454493766, 32, 57, 70, 0, 16.78063, 13, True
1454493766, 32, 64, 70, 0, 16.65184, 6, False
1454493766, 32, 64, 70, 0, 19.58019, 6, False
1454493766, 32, 65, 70, 0, 24.70494, 5, False
1454493766, 32, 65, 70, 0, 30.05154, 5, False
1454493766, 37, 68, 75, 0, 35.2407, 12, True
1454493766, 37, 69, 75, 0, 40.90114, 11, False
1454493766, 37, 76, 75, 0, 46.92385, 4, False
1454493766, 42, 78, 80, 0, 51.893, 12, True
1454493766, 42, 78, 80, 0, 57.54199, 12, False
1454493766, 47, 87, 85, 0, 63.57964, 13, True
1454493766, 47, 94, 85, 0, 69.05222, 6, False
1454493766, 47, 95, 85, 0, 74.92518, 5, False
1454493766, 52, 98, 90, 0, 82.40134, 12, True
1454493766, 52, 105, 90, 0, 91.37394, 5, False
1454493766, 57, 108, 95, 0, 99.57726, 12, True
1454493766, 62, 119, 100, 0, 106.4661, 11, True
1454493766, 62, 121, 100, 0, 115.3811, 9, False
1454493766, 40, 0, 40, 0, 46.13105, 10, False
1454493766, 40, 0, 40, 0, 47.20713, 10, False
1454493766, 40, 0, 40, 0, 47.45984, 10, False
1454493766, 40, 0, 40, 0, 47.67324, 10, False
1454493766, 40, 0, 40, 0, 47.53491, 10, False
1454493766, 40, 0, 40, 0, 48.7436, 10, False
1454493766, 40, 1, 40, 0, 51.15301, 9, False
1454493766, 40, 1, 40, 0, 54.7927, 9, False
1454493766, 40, 1, 40, 0, 58.56047, 9, False
1454493766, 40, 1, 40, 0, 60.01429, 9, False
1454493766, 40, 1, 40, 0, 59.04611, 9, False
1454493766, 40, 1, 40, 0, 58.43305, 9, False
1454493766, 40, 2, 40, 0, 58.64075, 8, False
1454493766, 40, 5, 40, 0, 60.15976, 5, False
1454493766, 40, 6, 40, 0, 63.85044, 4, False
1454493766, 45, 7, 45, 0, 68.47861, 13, True
1454493766, 45, 8, 45, 0, 74.04226, 12, False
1454493766, 40, 10, 45, 0, 82.1461, 10, False
1454493766, 7, 11, 45, 0, 90.84184, 9, False
1454493766, 7, 12, 45, 0, 93.7433, 8, False
1454493766, 7, 13, 45, 0, 94.03976, 7, False
1454493766, 7, 13, 45, 0, 91.87362, 7, False
1454493766, 7, 15, 45, 0, 87.13421, 5, False
1454493766, 7, 15, 45, 0, 81.82632, 5, False
1454493766, 7, 15, 45, 0, 75.14397, 5, False
1454493766, 12, 17, 50, 0, 68.5505, 13, True
1454493766, 12, 17, 50, 0, 62.25618, 13, False
1454493766, 12, 18, 50, 0, 58.08029, 12, False
1454493766, 12, 21, 50, 0, 56.44001, 9, False
1454493766, 12, 23, 50, 0, 55.49195, 7, False
1454493766, 17, 27, 55, 0, 54.85212, 13, True
1454493766, 17, 27, 55, 0, 53.06868, 13, False
1454493766, 17, 36, 55, 0, 50.277, 4, False
1454493766, 17, 36, 55, 0, 47.85075, 4, False
1454493766, 17, 36, 55, 0, 44.46059, 4, False
1454493766, 17, 36, 55, 0, 39.70846, 4, False
1454493766, 17, 36, 55, 0, 34.79488, 4, False
1454493766, 22, 38, 60, 0, 29.96705, 12, True
1454493766, 22, 40, 60, 0, 25.82325, 10, False
1454493766, 27, 48, 65, 0, 22.1042, 12, True
1454493766, 27, 48, 65, 0, 19.66157, 12, False
1454493766, 27, 56, 65, 0, 17.72018, 4, False
1454493766, 32, 57, 70, 0, 16.78063, 13, True
1454493766, 32, 64, 70, 0, 16.65184, 6, False
1454493766, 32, 64, 70, 0, 19.58019, 6, False
1454493766, 32, 65, 70, 0, 24.70494, 5, False
1454493766, 32, 65, 70, 0, 30.05154, 5, False
1454493766, 37, 68, 75, 0, 35.2407, 12, True
1454493766, 37, 69, 75, 0, 40.90114, 11, False
1454493766, 37, 76, 75, 0, 46.92385, 4, False
1454493766, 42, 78, 80, 0, 51.893, 12, True
1454493766, 42, 78, 80, 0, 57.54199, 12, False
1454493766, 47, 87, 85, 0, 63.57964, 13, True
1454493766, 47, 94, 85, 0, 69.05222, 6, False
1454493766, 47, 95, 85, 0, 74.92518, 5, False
1454493766, 52, 98, 90, 0, 82.40134, 12, True
1454493766, 52, 105, 90, 0, 91.37394, 5, False
1454493766, 57, 108, 95, 0, 99.57726, 12, True
1454493766, 62, 119, 100, 0, 106.4661, 11, True
1454493766, 62, 121, 100, 0, 115.3811, 9, False
1454493766, 67, 127, 105, 0, 121.7625, 13, True
1454493766, 67, 130, 105, 0, 120.5338, 10, False
1454493766, 72, 139, 110, 0, 116.7583, 11, True
